Station1,Station2,Frequency,Station1_lat,Station1_lon,Station2_lat,Station2_lon
吳興街260巷,松仁路305號,1033,25.02606,121.5631,25.02306,121.57036
信義廣場(台北101),松仁路305號,697,25.03306,121.5662,25.02306,121.57036
吳興街394巷口,松仁路121巷口,768,25.02474,121.56741,25.03476,121.56865
忠孝東路五段215巷口,捷運永春站(2號出口),1483,25.0409,121.5705,25.0405,121.57538
忠孝東路五段215巷口,捷運市政府站(3號出口),1754,25.0409,121.5705,25.04084,121.56789
市府松高路口,松勤莊敬路口,1219,25.03899,121.56369,25.03203,121.5615
吳興街260巷,松勤莊敬路口,2229,25.02606,121.5631,25.03203,121.5615
松勤莊敬路口,興雅松仁路口,1351,25.03203,121.5615,25.0401,121.56822
松仁松平路口,興雅松仁路口,612,25.03047,121.56838,25.0401,121.56822
信義松德路口,松仁路121巷口,644,25.03322,121.57433,25.03476,121.56865
信義廣場(台北101),信義松德路口,932,25.03306,121.5662,25.03322,121.57433
信義松德路口,捷運永春站(2號出口),1769,25.03322,121.57433,25.0405,121.57538
捷運南京三民站(3號出口),捷運市政府站(4號出口),764,25.05129,121.56426,25.04146,121.56731
捷運市政府站(4號出口),臺北南山廣場_1,1931,25.04146,121.56731,25.03404,121.56598
市民東興路口,捷運市政府站(4號出口),1005,25.0484,121.56586,25.04146,121.56731
市民松信路口,捷運市政府站(4號出口),618,25.04927,121.57205,25.04146,121.56731
捷運市政府站(4號出口),松山高中,1402,25.04146,121.56731,25.0433,121.5638
捷運市政府站(4號出口),松德公園,937,25.04146,121.56731,25.03657,121.57349
捷運市政府站(4號出口),松山車站,1274,25.04146,121.56731,25.0489,121.57841
基隆路一段101巷口,捷運市政府站(4號出口),3267,25.04516,121.56702,25.04146,121.56731
吳興街284巷(廣安宮),捷運台北101/世貿站(3號出口),1815,25.02326,121.56329,25.03275,121.56337
吳興街260巷,吳興街284巷(廣安宮),1908,25.02606,121.5631,25.02326,121.56329
吳興街284巷(廣安宮),臺北南山廣場_1,1574,25.02326,121.56329,25.03404,121.56598
吳興街284巷(廣安宮),興雅松仁路口,961,25.02326,121.56329,25.0401,121.56822
台北市災害應變中心,景勤二號公園(西南側),960,25.02868,121.56672,25.02605,121.5577
捷運台北101/世貿站(2號出口),景勤二號公園(西南側),780,25.0327,121.56157,25.02605,121.5577
信義廣場(台北101),克勤新村,825,25.03306,121.5662,25.02589,121.56073
克勤新村,臺北南山廣場_1,773,25.02589,121.56073,25.03404,121.56598
克勤新村,捷運麟光站(2號出口),1142,25.02589,121.56073,25.0181,121.55929
克勤新村,嘉興公園,812,25.02589,121.56073,25.021,121.55211
克勤新村,嘉興街175巷口,716,25.02589,121.56073,25.02811,121.55671
克勤新村,景勤二號公園(西南側),873,25.02589,121.56073,25.02605,121.5577
克勤新村,黎忠區民活動中心,993,25.02589,121.56073,25.02035,121.55769
德昌寶興街口(西北角),萬大路486巷口,1612,25.02365,121.49528,25.01975,121.4973
德昌寶興街口(西北角),萬華國中_1,916,25.02365,121.49528,25.02926,121.49936
蘭興公園,裕民二路33巷,855,25.11184,121.52589,25.11535,121.51736
臺北健康護理大學(教研大樓),裕民二路33巷,1179,25.11857,121.51846,25.11535,121.51736
振興公園,裕民二路33巷,988,25.11865,121.5235,25.11535,121.51736
奇岩4號綠地,捷運北投站(1號出口),880,25.12533,121.50573,25.13258,121.49862
大豐公園,奇岩4號綠地,1443,25.13102,121.50408,25.12533,121.50573
致遠一路二段11巷,臺北健康護理大學(教研大樓),776,25.11093,121.51382,25.11857,121.51846
振興公園,臺北健康護理大學(教研大樓),710,25.11865,121.5235,25.11857,121.51846
台北護理大學,臺北健康護理大學(教研大樓),792,25.11752,121.51662,25.11857,121.51846
臺北健康護理大學(教研大樓),蘭興公園,854,25.11857,121.51846,25.11184,121.52589
中庸公園,捷運北投站(1號出口),6142,25.13774,121.50142,25.13258,121.49862
文化三杏林一路口,豐年公園_1,1122,25.14058,121.49915,25.13597,121.49702
捷運新北投站,豐年公園_1,772,25.13733,121.50339,25.13597,121.49702
捷運北投站,豐年公園_1,831,25.13187,121.499,25.13597,121.49702
光明溫泉路口,捷運北投站,1078,25.13431,121.50226,25.13187,121.499
捷運復興崗站(1號出口),致遠新村,2799,25.1378,121.4863,25.14319,121.49093
北投公園露天溫泉,捷運北投站,759,25.13684,121.50792,25.13187,121.499
北投公園露天溫泉,捷運北投站(1號出口),7267,25.13684,121.50792,25.13258,121.49862
捷運南京三民站(2號出口),松山高中,1292,25.05136,121.56283,25.0433,121.5638
捷運北投站(1號出口),秀山區民活動中心,2122,25.13258,121.49862,25.14582,121.49303
捷運北投站(1號出口),捷運復興崗站(1號出口),1226,25.13258,121.49862,25.1378,121.4863
捷運北投站(1號出口),稻香重三路口,1846,25.13258,121.49862,25.13997,121.48967
大業路300巷口,捷運北投站(1號出口),728,25.12814,121.49782,25.13258,121.49862
捷運唭哩岸站(1號出口),石牌立農街口,712,25.12082,121.50727,25.11879,121.51921
石牌立農街口,陽明大學,749,25.11879,121.51921,25.11912,121.51223
捷運唭哩岸站(1號出口),捷運明德站(3號出口),674,25.12082,121.50727,25.11,121.51841
捷運松山站(4號出口),捷運永春站(2號出口),1748,25.04987,121.57785,25.0405,121.57538
捷運松山站(4號出口),福德國小,1404,25.04987,121.57785,25.03846,121.58618
南京東興路口,捷運松山站(4號出口),1113,25.05149,121.56535,25.04987,121.57785
南港路三段190巷口,捷運松山站(4號出口),702,25.05381,121.58638,25.04987,121.57785
捷運松山站(4號出口),春光公園,2025,25.04987,121.57785,25.0427,121.58112
八德立體停車場,捷運松山站(4號出口),1610,25.04985,121.57189,25.04987,121.57785
捷運松山站(4號出口),永吉公園,1097,25.04987,121.57785,25.04345,121.57539
市民東興路口,捷運松山站(4號出口),1332,25.0484,121.56586,25.04987,121.57785
捷運松山站(4號出口),福祥公園,774,25.04987,121.57785,25.04626,121.57045
捷運松山站(4號出口),松山高中,1046,25.04987,121.57785,25.0433,121.5638
捷運松山站(4號出口),玉成公園(成福路178巷口),1413,25.04987,121.57785,25.04177,121.58735
捷運松山站(4號出口),福德公園,2201,25.04987,121.57785,25.03841,121.58355
捷運松山站(4號出口),松山路292巷口,3114,25.04987,121.57785,25.0432,121.57789
捷運松山站(4號出口),永吉路321巷口,1127,25.04987,121.57785,25.04561,121.57549
市民松信路口,捷運松山站(4號出口),1271,25.04927,121.57205,25.04987,121.57785
塔悠八德路口,捷運南京三民站(3號出口),896,25.05009,121.57202,25.05129,121.56426
捷運南京三民站(1號出口),鵬程公園,1023,25.05155,121.5636,25.05503,121.56876
南京東興路口,鵬程公園,2412,25.05149,121.56535,25.05503,121.56876
中崙高中,長壽公園,836,25.04878,121.56087,25.05378,121.55893
中崙高中,捷運市政府站(3號出口),672,25.04878,121.56087,25.04084,121.56789
中崙高中,健安新城,1910,25.04878,121.56087,25.05606,121.56345
三張犁,中崙高中,668,25.03452,121.5576,25.04878,121.56087
中崙高中,捷運南京三民站(1號出口),1670,25.04878,121.56087,25.05155,121.5636
中崙高中,敦化八德路口,803,25.04878,121.56087,25.04802,121.54864
中崙高中,捷運南京三民站(2號出口),14687,25.04878,121.56087,25.05136,121.56283
中崙高中,捷運國父紀念館站(1號出口),647,25.04878,121.56087,25.04205,121.55657
南京東興路口,捷運南京三民站(2號出口),847,25.05149,121.56535,25.05136,121.56283
捷運南京三民站(2號出口),捷運松山站(3號出口),677,25.05136,121.56283,25.04962,121.57746
捷運南京三民站(2號出口),敦化南京路口(東北側),1292,25.05136,121.56283,25.05226,121.54926
南京東路四段179巷口,捷運南京三民站(2號出口),860,25.05173,121.55609,25.05136,121.56283
捷運南京三民站(2號出口),臺北市藝文推廣處,1453,25.05136,121.56283,25.04826,121.55235
健康新城,捷運南京三民站(2號出口),1158,25.05408,121.56095,25.05136,121.56283
捷運南京三民站(2號出口),捷運小巨蛋站(3號出口),847,25.05136,121.56283,25.05152,121.55243
捷運南京三民站(2號出口),新東街51巷口,903,25.05136,121.56283,25.0615,121.56332
南京東路五段59巷口,捷運南京三民站(2號出口),1701,25.05163,121.55907,25.05136,121.56283
捷運南京三民站(2號出口),民生活動中心,2604,25.05136,121.56283,25.05907,121.56305
捷運南京三民站(2號出口),捷運南京三民站(3號出口),763,25.05136,121.56283,25.05129,121.56426
捷運南京三民站(1號出口),捷運小巨蛋站(2號出口),733,25.05155,121.5636,25.05157,121.55118
三民路166巷口,捷運南京三民站(1號出口),3918,25.0619,121.56328,25.05155,121.5636
健康社會住宅,捷運南京三民站(1號出口),2894,25.05433,121.56545,25.05155,121.5636
三民公園,捷運南京三民站(1號出口),2244,25.06128675,121.566679,25.05155,121.5636
捷運南京三民站(1號出口),敦化南京路口(東北側),1449,25.05155,121.5636,25.05226,121.54926
捷運南京三民站(1號出口),民生光復路口,793,25.05155,121.5636,25.05834,121.55496
南京東興路口,捷運南京三民站(1號出口),765,25.05149,121.56535,25.05155,121.5636
南京光復路口,捷運南京三民站(1號出口),1854,25.05143,121.55716,25.05155,121.5636
光復北路11巷口,南京東興路口,687,25.04937,121.558,25.05149,121.56535
光復北路11巷口,捷運小巨蛋站(2號出口),974,25.04937,121.558,25.05157,121.55118
光復北路11巷口,捷運南京三民站(1號出口),1895,25.04937,121.558,25.05155,121.5636
光復北路11巷口,捷運國父紀念館站(1號出口),1233,25.04937,121.558,25.04205,121.55657
三軍總醫院(松山分院),光復北路11巷口,836,25.05419,121.55631,25.04937,121.558
光復北路11巷口,敦化南京路口(東北側),714,25.04937,121.558,25.05226,121.54926
光復北路11巷口,松山新城,756,25.04937,121.558,25.05347,121.55436
光復北路11巷口,民生光復路口,685,25.04937,121.558,25.05834,121.55496
光復北路11巷口,基隆忠孝路口西南側,1345,25.04937,121.558,25.04108,121.5629
捷運南京三民站(4號出口),民生活動中心,2749,25.05152,121.5646,25.05907,121.56305
捷運公館站(2號出口),臺大黑森林西側,6520,25.01491,121.53438,25.01995,121.54347
捷運公館站(3號出口),臺大黑森林西側,4579,25.01551,121.53374,25.01995,121.54347
臺大一號館,臺大黑森林西側,1040,25.01698,121.53455,25.01995,121.54347
臺大椰林小舖,臺大黑森林西側,1984,25.01561,121.53583,25.01995,121.54347
捷運科技大樓站,臺大獸醫館南側,969,25.02605,121.5436,25.01791,121.54242
臺大獸醫館南側,臺大農業陳列館北側,673,25.01791,121.54242,25.01839,121.53404
捷運公館站(2號出口),臺大獸醫館南側,7064,25.01491,121.53438,25.01791,121.54242
臺大新體育館東南側,臺大明達館北側(員工宿舍),610,25.02112,121.53591,25.01816,121.54469
新生南路三段82號前,臺大新體育館東南側,1408,25.01894,121.53361,25.02112,121.53591
臺大新體育館東南側,臺大鹿鳴堂東側,1958,25.02112,121.53591,25.01511,121.53786
和平龍泉街口,臺大新體育館東南側,687,25.02638,121.52971,25.02112,121.53591
臺大博理館西側,臺大新體育館東南側,1820,25.01922,121.54195,25.02112,121.53591
臺大新體育館東南側,臺大法人語言訓練中心前,790,25.02112,121.53591,25.02104,121.54081
臺大五號館西側,臺大新體育館東南側,1154,25.01666,121.53718,25.02112,121.53591
臺大新體育館東南側,臺大男八舍東側,1472,25.02112,121.53591,25.01729,121.54531
臺大新體育館東南側,臺大樂學館東側,2323,25.02112,121.53591,25.01793,121.53585
新生南路三段94巷口,臺大新體育館東南側,1417,25.01744,121.53334,25.02112,121.53591
臺大新體育館東南側,臺大男一舍前,3101,25.02112,121.53591,25.01637,121.54535
捷運公館站(2號出口),臺大新體育館東南側,7673,25.01491,121.53438,25.02112,121.53591
臺大一號館,臺大新體育館東南側,1472,25.01698,121.53455,25.02112,121.53591
臺大大一女舍北側,臺大新體育館東南側,3237,25.01547,121.53436,25.02112,121.53591
臺大新體育館東南側,臺大鄭江樓北側,727,25.02112,121.53591,25.019,121.54305
臺大新體育館東南側,臺大男六舍前,2142,25.02112,121.53591,25.01664,121.5452
臺大新體育館東南側,臺大水源舍區A棟,1880,25.02112,121.53591,25.01493,121.53044
臺大新體育館東南側,臺大社科院圖書館前,998,25.02112,121.53591,25.02101,121.54284
臺大新體育館東南側,臺大電機二館東南側,1283,25.02112,121.53591,25.01857,121.54247
捷運公館站(2號出口),臺大明達館北側(員工宿舍),2745,25.01491,121.53438,25.01816,121.54469
捷運科技大樓站,臺大男七舍前,2031,25.02605,121.5436,25.01537,121.54698
大安區健康服務中心,捷運科技大樓站,3837,25.021469,121.544069,25.02605,121.5436
和平東建國南路口,捷運科技大樓站,4568,25.02575,121.5377,25.02605,121.5436
和平公園東側,捷運科技大樓站,5586,25.02351,121.54282,25.02605,121.5436
捷運科技大樓站,臺大動物醫院前,1083,25.02605,121.5436,25.01576,121.54291
捷運科技大樓站,臺大天文數學館南側,2555,25.02605,121.5436,25.02108,121.53783
和平新生路口西南側,捷運科技大樓站,2064,25.02598,121.53454,25.02605,121.5436
捷運科技大樓站,臺大新體育館東南側,2462,25.02605,121.5436,25.02112,121.53591
捷運科技大樓站,臺大水源舍區B棟,772,25.02605,121.5436,25.01525,121.53009
仁愛醫院,捷運科技大樓站,1042,25.03756,121.54587,25.02605,121.5436
捷運公館站(2號出口),捷運科技大樓站,4334,25.01491,121.53438,25.02605,121.5436
捷運科技大樓站,羅斯福路三段311號前,2128,25.02605,121.5436,25.01717,121.53202
捷運科技大樓站,臺大凝態館南側,1391,25.02605,121.5436,25.02157,121.53633
捷運科技大樓站,臺大男一舍前,4596,25.02605,121.5436,25.01637,121.54535
捷運科技大樓站,臺大國青大樓宿舍前,7483,25.02605,121.5436,25.02076,121.54432
捷運科技大樓站,敦化南路二段81巷,1017,25.02605,121.5436,25.03002,121.54893
捷運科技大樓站,臺北市立圖書館(總館),4966,25.02605,121.5436,25.02895,121.5379
捷運科技大樓站,辛亥復興路口西北側,16082,25.02605,121.5436,25.02153,121.54299
復興南路二段340巷口,捷運科技大樓站,5165,25.02253,121.54326,25.02605,121.5436
信義大安路口(信維大樓),捷運科技大樓站,725,25.03317,121.54639,25.02605,121.5436
和平敦化路口,捷運科技大樓站,2691,25.02444,121.54908,25.02605,121.5436
捷運科技大樓站,臺大水源舍區A棟,692,25.02605,121.5436,25.01493,121.53044
全安公園,捷運科技大樓站,613,25.02535,121.55101,25.02605,121.5436
大安運動中心停車場,捷運科技大樓站,4206,25.020348,121.546446,25.02605,121.5436
建國南路一段279巷口,捷運科技大樓站,710,25.03635,121.53833,25.02605,121.5436
復興南路二段280號前,捷運科技大樓站,728,25.02429,121.54328,25.02605,121.5436
捷運科技大樓站,新生南路三段82號前,1415,25.02605,121.5436,25.01894,121.53361
捷運科技大樓站,臺大男八舍東側,3680,25.02605,121.5436,25.01729,121.54531
大安運動中心,捷運科技大樓站,5003,25.02054,121.54561,25.02605,121.5436
成功國宅,捷運科技大樓站,5897,25.02681,121.54668,25.02605,121.5436
和平龍泉街口,捷運科技大樓站,3242,25.02638,121.52971,25.02605,121.5436
捷運科技大樓站,臺大電機二館東南側,1569,25.02605,121.5436,25.01857,121.54247
捷運科技大樓站,臺大社科院圖書館前,5150,25.02605,121.5436,25.02101,121.54284
捷運科技大樓站,臺大社科院西側,6967,25.02605,121.5436,25.02053,121.54145
捷運科技大樓站,臺大椰林小舖,1582,25.02605,121.5436,25.01561,121.53583
捷運科技大樓站,臺大社會系館南側,5347,25.02605,121.5436,25.01987,121.54175
捷運科技大樓站,第二學生活動中心,649,25.02605,121.5436,25.01244,121.53661
捷運科技大樓站,辛亥泰順街口,798,25.02605,121.5436,25.02193,121.53165
捷運科技大樓站,臺大鄭江樓北側,2832,25.02605,121.5436,25.019,121.54305
